month,order_date,identifier,order_num,sub_order_num,quantity,order_status,manifesttime,sup_name,state,pin,reseller_state,reseller_pin,end_customer_state,end_customer_pin,gstin,hsn_code,gst_amount,gst_rate,meesho_price,net_commission,commission_gst,adj,shipping_charges_total,gst,taxable_shipping,shipping_gst_18_percent,meesho_price_plus_shipping_charges_total,tcs_taxable_amount,end_customer_state_new,financial_year,month_number,supplier_id
2023-06-01,2023-06-13,8icvx,507405687317,507405687317_1,1,Delivered,2023-06-13,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,534280,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,341482006857,341482006857_1,1,Return,2023-06-09,AFLOAT,Gujarat,383315,Telangana,null,Telangana,500037,24ABVFA4063H1ZA,500720,14.58000000000000,5.00,306,0.000000000000000000,0.00000000000000,70,0,1.050000,66.6666666666667,11.999999999999998,306,291.4285714285714,TELANGANA,2023,6,188451
2023-06-01,2023-06-08,8icvx,927078801210,927078801210_2,1,Delivered,2023-06-08,AFLOAT,Gujarat,383315,Odisha,null,Odisha,760009,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,300,0.000000000000000000,0.00000000000000,97,0,1.050000,76.1904761904762,13.714285714285714,283,269.5238095238095,ODISHA,2023,6,188451
2023-06-01,2023-06-25,8icvx,122930770205,122930770205_1,1,Shipped,2023-06-25,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,623531,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,299,284.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-22,8icvx,419047565196,419047565196_1,1,Delivered,2023-06-22,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,523001,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-28,8icvx,685221356322,685221356322_1,1,Shipped,2023-06-28,AFLOAT,Gujarat,383315,Kerala,691533,Kerala,695584,24ABVFA4063H1ZA,5407,17.48000000000000,5.00,367,0.000000000000000000,0.00000000000000,90,0,1.050000,85.7142857142857,15.428571428571427,367,349.5238095238095,KERALA,2023,6,188451
2023-06-01,2023-06-29,8icvx,504749768811,504749768811_1,1,Shipped,2023-06-29,AFLOAT,Gujarat,383315,Telangana,507117,Telangana,507113,24ABVFA4063H1ZA,500720,12.58000000000000,5.00,264,0.000000000000000000,0.00000000000000,89,0,1.050000,84.7619047619048,15.257142857142856,264,251.4285714285714,TELANGANA,2023,6,188451
2023-06-01,2023-06-21,8icvx,741263505808,741263505808_1,1,Delivered,2023-06-21,AFLOAT,Gujarat,383315,Gujarat,null,Gujarat,388250,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,71,1.050000,67.6190476190476,12.171428571428570,288,274.2857142857143,GUJARAT,2023,6,188451
2023-06-01,2023-06-29,8icvx,291846206069,291846206069_1,1,Shipped,2023-06-29,AFLOAT,Gujarat,383315,Chandigarh,160014,Chandigarh,160014,24ABVFA4063H1ZA,540710,10.24000000000000,5.00,215,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,295,280.9523809523810,CHANDIGARH,2023,6,188451
2023-06-01,2023-06-01,8icvx,608261833843,608261833843_1,1,Delivered,2023-06-02,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,632505,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,79,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-22,8icvx,186859231849,186859231849_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,522503,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-22,8icvx,977473400870,977473400870_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Jharkhand,null,Jharkhand,828116,24ABVFA4063H1ZA,540710,16.38000000000000,5.00,344,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,344,327.6190476190476,JHARKHAND,2023,6,188451
2023-06-01,2023-06-25,8icvx,585414068613,585414068613_1,1,Delivered,2023-06-25,AFLOAT,Gujarat,383315,Andhra Pradesh,518422,Andhra Pradesh,518422,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-03,8icvx,446243881188,446243881188_1,1,rto,2023-06-03,AFLOAT,Gujarat,383315,Bihar,null,Bihar,824219,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,63,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,BIHAR,2023,6,188451
2023-06-01,2023-06-23,8icvx,680132622706,680132622706_1,1,Shipped,2023-06-23,AFLOAT,Gujarat,383315,Telangana,null,Telangana,507119,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,65,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,TELANGANA,2023,6,188451
2023-06-01,2023-06-08,8icvx,747197594855,747197594855_1,1,Delivered,2023-06-08,AFLOAT,Gujarat,383315,Uttar Pradesh,null,Uttar Pradesh,281121,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,72,1.050000,68.5714285714286,12.342857142857142,291,277.1428571428571,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-23,8icvx,960853711170,960853711170_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Telangana,502109,Telangana,502109,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,65,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,TELANGANA,2023,6,188451
2023-06-01,2023-06-23,8icvx,324781204342,324781204342_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Tamil Nadu,629206,Tamil Nadu,629204,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,73,1.050000,69.5238095238095,12.514285714285712,290,276.1904761904762,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-20,8icvx,413682236472,413682236472_1,1,Delivered,2023-06-20,AFLOAT,Gujarat,383315,Tamil Nadu,629501,Tamil Nadu,629501,24ABVFA4063H1ZA,540710,15.24000000000000,5.00,320,0.000000000000000000,0.00000000000000,82,0,1.050000,78.0952380952381,14.057142857142855,320,304.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-07,8icvx,541252938899,541252938899_1,1,Return,2023-06-07,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,518216,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
null,2023-06-15,8icvx,942541065187,942541065187_1,1,Cancelled,2023-06-15,AFLOAT,Gujarat,383315,Telangana,null,Telangana,502103,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,TELANGANA,2023,6,188451
2023-06-01,2023-06-12,8icvx,138102925798,138102925798_1,1,rto,2023-06-12,AFLOAT,Gujarat,383315,Delhi,110007,Delhi,110007,24ABVFA4063H1ZA,5407,23.00000000000000,5.00,483,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,483,460.0000000000000,DELHI,2023,6,188451
null,2023-06-30,8icvx,921488912335,921488912335_1,4,Cancelled,2023-06-30,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,624306,24ABVFA4063H1ZA,500720,48.76000000000000,5.00,1024,0.000000000000000000,0.00000000000000,252,0,1.050000,240.0000000000000,43.199999999999996,1024,975.2380952380952,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-13,8icvx,326439305191,326439305191_1,1,rto,2023-06-13,AFLOAT,Gujarat,383315,Andhra Pradesh,517642,Andhra Pradesh,517642,24ABVFA4063H1ZA,540710,15.10000000000000,5.00,317,0.000000000000000000,0.00000000000000,99,0,1.050000,94.2857142857143,16.971428571428568,317,301.9047619047619,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-04,8icvx,624917301488,624917301488_1,1,Delivered,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,523333,Andhra Pradesh,523333,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,63,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-29,8icvx,235056442704,235056442704_1,1,Shipped,2023-06-29,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,500027,24ABVFA4063H1ZA,540710,15.52000000000000,5.00,326,0.000000000000000000,0.00000000000000,112,0,1.050000,106.6666666666667,19.200000000000000,326,310.4761904761905,TELANGANA,2023,6,188451
2023-06-01,2023-06-30,8icvx,884830163102,884830163102_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Telangana,502109,Telangana,502109,24ABVFA4063H1ZA,540710,9.48000000000000,5.00,199,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,279,265.7142857142857,TELANGANA,2023,6,188451
2023-06-01,2023-06-02,8icvx,118453068564,118453068564_1,1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,523002,24ABVFA4063H1ZA,540710,14.68000000000000,5.00,308,0.000000000000000000,0.00000000000000,71,0,1.050000,67.6190476190476,12.171428571428570,308,293.3333333333333,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-30,8icvx,334888131538,334888131538_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Tamil Nadu,635109,Tamil Nadu,635109,24ABVFA4063H1ZA,500720,12.24000000000000,5.00,257,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,257,244.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-26,8icvx,782274677810,782274677810_1,1,Shipped,2023-06-26,AFLOAT,Gujarat,383315,Telangana,null,Telangana,500029,24ABVFA4063H1ZA,500720,14.58000000000000,5.00,306,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,306,291.4285714285714,TELANGANA,2023,6,188451
2023-06-01,2023-06-21,8icvx,935032156179,935032156179_1,1,rto,2023-06-21,AFLOAT,Gujarat,383315,Telangana,null,Telangana,500056,24ABVFA4063H1ZA,500720,13.34000000000000,5.00,280,0.000000000000000000,0.00000000000000,70,0,1.050000,66.6666666666667,11.999999999999998,280,266.6666666666666,TELANGANA,2023,6,188451
null,2023-06-15,8icvx,677543168869,677543168869_1,1,Cancelled,2023-06-15,AFLOAT,Gujarat,383315,Telangana,500078,Telangana,501401,24ABVFA4063H1ZA,540710,17.52000000000000,5.00,368,0.000000000000000000,0.00000000000000,89,0,1.050000,84.7619047619048,15.257142857142856,368,350.4761904761905,TELANGANA,2023,6,188451
2023-06-01,2023-06-30,8icvx,702917258107,702917258107_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,631604,24ABVFA4063H1ZA,540710,9.44000000000000,5.00,198,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,278,264.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-02,8icvx,284186848298,284186848298_1,1,Delivered,2023-06-03,AFLOAT,Gujarat,383315,Telangana,508126,Telangana,508126,24ABVFA4063H1ZA,540710,13.34000000000000,5.00,280,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,280,266.6666666666666,TELANGANA,2023,6,188451
2023-06-01,2023-06-28,8icvx,237979139726,237979139726_1,1,Delivered,2023-06-28,AFLOAT,Gujarat,383315,Delhi,null,Delhi,110041,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,73,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,DELHI,2023,6,188451
null,2023-06-21,8icvx,870209261593,870209261593_1,1,Cancelled,2023-06-21,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,523262,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-03,8icvx,206163811453,206163811453_1,1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,522003,Andhra Pradesh,522213,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-26,8icvx,274132044967,274132044967_1,1,Delivered,2023-06-26,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,625301,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,274,0.000000000000000000,0.00000000000000,64,0,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-19,8icvx,879184006532,879184006532_1,1,Delivered,2023-06-19,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,516503,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,65,0,1.050000,61.9047619047619,11.142857142857142,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-06,8icvx,180926168874,180926168874_1,1,rto,2023-06-06,AFLOAT,Gujarat,383315,Telangana,null,Telangana,509353,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,79,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TELANGANA,2023,6,188451
2023-06-01,2023-06-11,8icvx,937977036930,937977036930_1,1,Delivered,2023-06-11,AFLOAT,Gujarat,383315,Telangana,null,Telangana,502255,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,73,1.050000,69.5238095238095,12.514285714285712,292,278.0952380952381,TELANGANA,2023,6,188451
2023-06-01,2023-06-26,8icvx,551460955764,551460955764_1,1,Shipped,2023-06-26,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,623711,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,TAMIL NADU,2023,6,188451
null,2023-06-08,8icvx,262807217659,262807217659_1,1,Cancelled,2023-06-08,AFLOAT,Gujarat,383315,Telangana,505325,Telangana,505325,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,72,1.050000,68.5714285714286,12.342857142857142,290,276.1904761904762,TELANGANA,2023,6,188451
2023-06-01,2023-06-15,8icvx,692093283158,692093283158_1,1,Delivered,2023-06-15,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,604407,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-15,8icvx,505452836698,505452836698_1,1,Delivered,2023-06-15,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,515751,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,300,0.000000000000000000,0.00000000000000,65,0,1.050000,61.9047619047619,11.142857142857142,300,285.7142857142857,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-17,8icvx,249149770408,249149770408_1,1,rto,2023-06-17,AFLOAT,Gujarat,383315,Andhra Pradesh,533293,Andhra Pradesh,533293,24ABVFA4063H1ZA,540710,14.62000000000000,5.00,307,0.000000000000000000,0.00000000000000,89,0,1.050000,84.7619047619048,15.257142857142856,307,292.3809523809524,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,982166017450,982166017450_1,1,Delivered,2023-06-16,AFLOAT,Gujarat,383315,Telangana,502325,Telangana,502325,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,300,0.000000000000000000,0.00000000000000,65,0,1.050000,61.9047619047619,11.142857142857142,300,285.7142857142857,TELANGANA,2023,6,188451
2023-06-01,2023-06-05,8icvx,611718002524,611718002524_1,1,Delivered,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,517505,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,79,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-28,8icvx,544891509861,544891509861_1,1,Shipped,2023-06-28,AFLOAT,Gujarat,383315,Andhra Pradesh,522259,Andhra Pradesh,522259,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,90,0,1.050000,85.7142857142857,15.428571428571427,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,833485219045,833485219045_1,1,Delivered,2023-06-15,AFLOAT,Gujarat,383315,Tamil Nadu,624103,Tamil Nadu,624101,24ABVFA4063H1ZA,5407,19.20000000000000,5.00,403,0.000000000000000000,0.00000000000000,125,0,1.050000,119.0476190476190,21.428571428571427,403,383.8095238095238,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-13,8icvx,160243780477,160243780477_1,1,Delivered,2023-06-13,AFLOAT,Gujarat,383315,Andhra Pradesh,524408,Andhra Pradesh,524408,24ABVFA4063H1ZA,500720,15.86000000000000,5.00,333,0.000000000000000000,0.00000000000000,104,0,1.050000,78.0952380952381,14.057142857142855,311,296.1904761904762,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-05,8icvx,454338548674,454338548674_1,1,Delivered,2023-06-05,AFLOAT,Gujarat,383315,Andaman and Nicobar Islands,744103,Andaman and Nicobar Islands,744105,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,93,1.050000,88.5714285714286,15.942857142857141,312,297.1428571428571,ANDAMAN AND NICOBAR ISLANDS,2023,6,188451
2023-06-01,2023-06-29,8icvx,213730417604,213730417604_1,1,Shipped,2023-06-29,AFLOAT,Gujarat,383315,Sikkim,737134,Sikkim,737134,24ABVFA4063H1ZA,540710,10.30000000000000,5.00,216,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,296,281.9047619047619,SIKKIM,2023,6,188451
2023-06-01,2023-06-23,8icvx,236497265426,236497265426_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Telangana,null,Telangana,500005,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,79,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,TELANGANA,2023,6,188451
2023-06-01,2023-06-27,8icvx,123902869060,123902869060_1,1,rto,2023-06-27,AFLOAT,Gujarat,383315,Andhra Pradesh,522234,Andhra Pradesh,534002,24ABVFA4063H1ZA,540710,24.58000000000000,5.00,516,0.000000000000000000,0.00000000000000,90,0,1.050000,85.7142857142857,15.428571428571427,516,491.4285714285714,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-14,8icvx,625012652224,625012652224_1,1,Delivered,2023-06-14,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,635804,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-02,8icvx,148645917016,148645917016_1,1,Delivered,2023-06-02,AFLOAT,Gujarat,383315,West Bengal,null,West Bengal,712101,24ABVFA4063H1ZA,5407,16.00000000000000,5.00,336,0.000000000000000000,0.00000000000000,99,0,1.050000,94.2857142857143,16.971428571428568,336,320.0000000000000,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-27,8icvx,692691567941,692691567941_1,1,Return,2023-06-27,AFLOAT,Gujarat,383315,Karnataka,584111,Karnataka,585201,24ABVFA4063H1ZA,500720,14.00000000000000,5.00,294,0.000000000000000000,0.00000000000000,90,0,1.050000,85.7142857142857,15.428571428571427,294,280.0000000000000,KARNATAKA,2023,6,188451
2023-06-01,2023-06-03,8icvx,216342636535,216342636535_1,1,Return,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,522413,Andhra Pradesh,522413,24ABVFA4063H1ZA,5407,52.20000000000000,5.00,1096,0.000000000000000000,0.00000000000000,100,0,1.050000,95.2380952380952,17.142857142857142,1096,1043.8095238095239,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,476733306155,476733306155_1,1,rto,2023-06-07,AFLOAT,Gujarat,383315,Telangana,null,Telangana,508001,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,TELANGANA,2023,6,188451
2023-06-01,2023-06-24,8icvx,182780988870,182780988870_1,1,Delivered,2023-06-25,AFLOAT,Gujarat,383315,Maharashtra,400082,Maharashtra,400082,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,73,1.050000,69.5238095238095,12.514285714285712,290,276.1904761904762,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-17,8icvx,612893902926,612893902926_1,1,Delivered,2023-06-17,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,534460,24ABVFA4063H1ZA,500720,12.96000000000000,5.00,272,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,272,259.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-27,8icvx,980539520877,980539520877_1,1,Shipped,2023-06-27,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,609111,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-30,8icvx,620649133082,620649133082_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,636112,24ABVFA4063H1ZA,500720,13.48000000000000,5.00,283,0.000000000000000000,0.00000000000000,98,0,1.050000,93.3333333333333,16.799999999999997,283,269.5238095238095,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-21,8icvx,277917243180,277917243180_1,1,rto,2023-06-21,AFLOAT,Gujarat,383315,Maharashtra,null,Maharashtra,416312,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,73,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,MAHARASHTRA,2023,6,188451
null,2023-06-12,8icvx,902558716165,902558716165_1,1,Cancelled,2023-06-12,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,533436,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,97,0,1.050000,92.3809523809524,16.628571428571426,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-05,8icvx,970038675409,970038675409_1,1,Delivered,2023-06-05,AFLOAT,Gujarat,383315,Chhattisgarh,491337,Chhattisgarh,491337,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,79,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,CHHATTISGARH,2023,6,188451
2023-06-01,2023-06-04,8icvx,406196022998,406196022998_1,2,rto,2023-06-05,AFLOAT,Gujarat,383315,Telangana,null,Telangana,507115,24ABVFA4063H1ZA,540710,20.86000000000000,5.00,438,0.000000000000000000,0.00000000000000,0,144,1.050000,137.1428571428571,24.685714285714283,582,554.2857142857142,TELANGANA,2023,6,188451
2023-06-01,2023-06-21,8icvx,773595562777,773595562777_1,1,Delivered,2023-06-21,AFLOAT,Gujarat,383315,Karnataka,null,Karnataka,580001,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,300,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,300,285.7142857142857,KARNATAKA,2023,6,188451
2023-06-01,2023-06-02,8icvx,470612935965,470612935965_1,1,Exchange,2023-06-02,AFLOAT,Gujarat,383315,Uttar Pradesh,null,Uttar Pradesh,224171,24ABVFA4063H1ZA,500720,13.76000000000000,5.00,289,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,289,275.2380952380952,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-18,8icvx,684255245654,684255245654_1,1,Delivered,2023-06-18,AFLOAT,Gujarat,383315,Rajasthan,313206,Rajasthan,313206,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,86,1.050000,81.9047619047619,14.742857142857140,304,289.5238095238095,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-24,8icvx,570063283536,570063283536_1,1,rto,2023-06-24,AFLOAT,Gujarat,383315,Karnataka,null,Karnataka,585102,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,KARNATAKA,2023,6,188451
2023-06-01,2023-06-30,8icvx,938178174711,938178174711_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Telangana,500062,Telangana,500062,24ABVFA4063H1ZA,500720,12.52000000000000,5.00,263,0.000000000000000000,0.00000000000000,69,0,1.050000,65.7142857142857,11.828571428571427,263,250.4761904761905,TELANGANA,2023,6,188451
2023-06-01,2023-06-10,8icvx,539274297730,539274297730_1,1,Exchange,2023-06-11,AFLOAT,Gujarat,383315,Maharashtra,442001,Maharashtra,442001,24ABVFA4063H1ZA,540710,15.14000000000000,5.00,318,0.000000000000000000,0.00000000000000,99,0,1.050000,94.2857142857143,16.971428571428568,318,302.8571428571428,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-19,8icvx,161707434764,161707434764_1,1,Delivered,2023-06-19,AFLOAT,Gujarat,383315,Andhra Pradesh,521201,Andhra Pradesh,521201,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-10,8icvx,296849615445,296849615445_1,1,rto,2023-06-11,AFLOAT,Gujarat,383315,Maharashtra,null,Maharashtra,413701,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,273,0.000000000000000000,0.00000000000000,62,0,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,MAHARASHTRA,2023,6,188451
