month,order_date,identifier,order_num,sub_order_num,order_status,manifesttime,sup_name,state,pin,reseller_state,reseller_pin,gstin,hsn_code,gst_amount,gst_rate,end_customer_pin,end_customer_state,meesho_price,net_commission,commission_gst,adj,shipping_charges_total,quantity,penalty,cancel_return_date,gst,taxable_shipping,shipping_gst_18_percent,meesho_price_plus_shipping_charges_total,tcs_taxable_amount,end_customer_state_new,financial_year,month_number,supplier_id
2023-06-01,2023-06-13,8icvx,891883624913,891883624913_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Andhra Pradesh,518360,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,518360,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-19,1.050000,62.8571428571429,11.314285714285713,284,270.4761904761905,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,295509945469,295509945469_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Tamil Nadu,641603,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,641602,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-08,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-20,8icvx,787676660788,787676660788_1,rto,2023-06-21,AFLOAT,Gujarat,383315,Rajasthan,null,24ABVFA4063H1ZA,540710,15.62000000000000,5.00,311802,Rajasthan,328,0.000000000000000000,0.00000000000000,112,0,1,0.0,2023-06-27,1.050000,106.6666666666667,19.200000000000000,328,312.3809523809524,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-22,8icvx,307284472389,307284472389_1,rto,2023-06-23,AFLOAT,Gujarat,383315,Delhi,370165,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,370165,Delhi,218,0.000000000000000000,0.00000000000000,0,64,1,0.0,2023-06-29,1.050000,60.9523809523810,10.971428571428570,282,268.5714285714286,GUJARAT,2023,6,188451
null,2023-06-15,8icvx,505813079981,505813079981_1,Cancelled,2023-06-15,AFLOAT,Gujarat,383315,Uttar Pradesh,272127,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,272127,Uttar Pradesh,218,0.000000000000000000,0.00000000000000,0,73,1,null,2023-06-15,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-01,8icvx,785309312221,785309312221_1,rto,2023-06-01,AFLOAT,Gujarat,383315,Andhra Pradesh,523264,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,518543,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-17,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-08,8icvx,869578544186,869578544186_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Karnataka,583219,24ABVFA4063H1ZA,500720,12.82000000000000,5.00,583219,Karnataka,269,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-13,1.050000,59.0476190476190,10.628571428571428,269,256.1904761904762,KARNATAKA,2023,6,188451
2023-06-01,2023-06-13,8icvx,374087377143,374087377143_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Uttar Pradesh,271301,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,271301,Uttar Pradesh,218,0.000000000000000000,0.00000000000000,0,73,1,0.0,2023-06-21,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,UTTAR PRADESH,2023,6,188451
2023-05-01,2023-05-22,8icvx,823580082880,823580082880_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Meghalaya,793151,24ABVFA4063H1ZA,500720,15.62000000000000,5.00,793150,Meghalaya,328,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-01,1.050000,83.8095238095238,15.085714285714285,328,312.3809523809524,MEGHALAYA,2023,6,188451
2023-06-01,2023-06-13,8icvx,139951036528,139951036528_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Andhra Pradesh,531055,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,531055,Andhra Pradesh,300,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-24,1.050000,61.9047619047619,11.142857142857142,300,285.7142857142857,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,567403229555,567403229555_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Telangana,500070,24ABVFA4063H1ZA,500720,13.90000000000000,5.00,509406,Telangana,292,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-20,1.050000,83.8095238095238,15.085714285714285,292,278.0952380952381,TELANGANA,2023,6,188451
2023-06-01,2023-06-07,8icvx,321949123145,321949123145_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,533287,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,94,1,0.0,2023-06-24,1.050000,89.5238095238095,16.114285714285714,313,298.0952380952381,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-05-31,8icvx,350073543008,350073543008_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,522408,Andhra Pradesh,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-13,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-27,8icvx,522619017388,522619017388_1,Return,2023-05-27,AFLOAT,Gujarat,383315,Bihar,811214,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,811214,Bihar,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-08,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,BIHAR,2023,6,188451
2023-06-01,2023-06-11,8icvx,723539523387,723539523387_1,Return,2023-06-12,AFLOAT,Gujarat,383315,Gujarat,362037,24ABVFA4063H1ZA,500720,13.90000000000000,5.00,362037,Gujarat,292,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-17,1.050000,75.2380952380952,13.542857142857143,283,269.5238095238095,GUJARAT,2023,6,188451
2023-06-01,2023-06-20,8icvx,260590990037,260590990037_1,Return,2023-06-20,AFLOAT,Gujarat,383315,Chhattisgarh,493558,24ABVFA4063H1ZA,540710,13.52000000000000,5.00,493558,Chhattisgarh,284,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-29,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,CHHATTISGARH,2023,6,188451
2023-06-01,2023-05-31,8icvx,522958634058,522958634058_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Andhra Pradesh,500003,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,523225,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-06,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,TELANGANA,2023,6,188451
2023-06-01,2023-06-11,8icvx,659020547711,659020547711_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,500094,Telangana,218,0.000000000000000000,0.00000000000000,0,86,1,0.0,2023-06-15,1.050000,81.9047619047619,14.742857142857140,304,289.5238095238095,TELANGANA,2023,6,188451
2023-05-01,2023-05-26,8icvx,188688679081,188688679081_1,rto,2023-05-26,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.38000000000000,5.00,606708,Tamil Nadu,302,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-14,1.050000,60.9523809523810,10.971428571428570,302,287.6190476190476,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-14,8icvx,184600142744,184600142744_1,Return,2023-06-14,AFLOAT,Gujarat,383315,Telangana,506002,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,506143,Telangana,274,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-20,1.050000,60.0000000000000,10.799999999999999,274,260.9523809523810,TELANGANA,2023,6,188451
2023-06-01,2023-06-02,8icvx,644344925550,644344925550_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,524413,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,524413,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-19,1.050000,68.5714285714286,12.342857142857142,291,277.1428571428571,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,353694865608,353694865608_1,Return,2023-06-12,AFLOAT,Gujarat,383315,Telangana,509301,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,509202,Telangana,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-18,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,TELANGANA,2023,6,188451
2023-06-01,2023-06-14,8icvx,296532478213,296532478213_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Puducherry,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,605110,Puducherry,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-23,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,PONDICHERRY,2023,6,188451
2023-05-01,2023-05-30,8icvx,647936337340,647936337340_1,rto,2023-05-30,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,500720,13.30000000000000,5.00,500045,Telangana,279,0.000000000000000000,0.00000000000000,68,0,1,0.0,2023-06-06,1.050000,64.7619047619048,11.657142857142857,279,265.7142857142857,TELANGANA,2023,6,188451
2023-06-01,2023-06-14,8icvx,907318110638,907318110638_1,Return,2023-06-14,AFLOAT,Gujarat,383315,Andhra Pradesh,535578,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,535578,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-24,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-19,8icvx,414766769216,414766769216_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Jharkhand,831002,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,831002,Jharkhand,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-28,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,JHARKHAND,2023,6,188451
2023-06-01,2023-06-18,8icvx,689491987175,689491987175_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,414603,Maharashtra,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-24,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-06,8icvx,966474466799,966474466799_1,rto,2023-06-06,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,209725,Uttar Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-15,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,UTTAR PRADESH,2023,6,188451
2023-05-01,2023-05-28,8icvx,210885344497,210885344497_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,16.10000000000000,5.00,627502,Tamil Nadu,338,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-03,1.050000,83.8095238095238,15.085714285714285,338,321.9047619047619,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-06,8icvx,185008382089,185008382089_1,rto,2023-06-06,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,530017,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-20,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-22,8icvx,113418871367,113418871367_1,rto,2023-06-23,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,16.38000000000000,5.00,520007,Andhra Pradesh,344,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-28,1.050000,99.0476190476190,17.828571428571426,344,327.6190476190476,ANDHRA PRADESH,2023,6,188451
null,2023-06-11,8icvx,421240733991,421240733991_1,rto,2023-06-11,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,5407,19.48000000000000,5.00,573124,Karnataka,409,0.000000000000000000,0.00000000000000,126,0,1,null,2023-06-11,1.050000,120.0000000000000,21.599999999999998,409,389.5238095238095,KARNATAKA,2023,6,188451
2023-05-01,2023-05-27,8icvx,327708386038,327708386038_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,506368,Telangana,219,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-15,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,TELANGANA,2023,6,188451
2023-06-01,2023-06-19,8icvx,328196197594,328196197594_1,rto,2023-06-19,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,14.62000000000000,5.00,518501,Andhra Pradesh,307,0.000000000000000000,0.00000000000000,95,0,1,0.0,2023-06-24,1.050000,90.4761904761905,16.285714285714285,307,292.3809523809524,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,326437287734,326437287734_1,Return,2023-06-12,AFLOAT,Gujarat,383315,Karnataka,583101,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,583101,Karnataka,299,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-20,1.050000,60.9523809523810,10.971428571428570,299,284.7619047619048,KARNATAKA,2023,6,188451
2023-06-01,2023-06-17,8icvx,985975538533,985975538533_1,rto,2023-06-17,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,14.90000000000000,5.00,505453,Telangana,313,0.000000000000000000,0.00000000000000,95,0,1,0.0,2023-06-24,1.050000,90.4761904761905,16.285714285714285,313,298.0952380952381,TELANGANA,2023,6,188451
2023-06-01,2023-06-23,8icvx,829867885999,829867885999_1,rto,2023-06-23,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,562159,Karnataka,274,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-30,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,KARNATAKA,2023,6,188451
2023-06-01,2023-06-11,8icvx,861041874920,861041874920_1,Return,2023-06-12,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,522017,Andhra Pradesh,299,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-25,1.050000,60.9523809523810,10.971428571428570,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-19,8icvx,192613956242,192613956242_1,rto,2023-06-19,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,522202,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-30,1.050000,84.7619047619048,15.257142857142856,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,458049695293,458049695293_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Uttar Pradesh,273303,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,273303,Uttar Pradesh,218,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-15,1.050000,60.0000000000000,10.799999999999999,281,267.6190476190476,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,118453068564,118453068564_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,14.68000000000000,5.00,523002,Andhra Pradesh,308,0.000000000000000000,0.00000000000000,71,0,1,0.0,2023-06-12,1.050000,67.6190476190476,12.171428571428570,308,293.3333333333333,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,329297848068,329297848068_1,rto,2023-06-15,AFLOAT,Gujarat,383315,Uttarakhand,283201,24ABVFA4063H1ZA,5407,24.14000000000000,5.00,262501,Uttarakhand,507,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-24,1.050000,84.7619047619048,15.257142857142856,507,482.8571428571428,UTTAR PRADESH,2023,6,188451
2023-05-01,2023-05-25,8icvx,794700153649,794700153649_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,571105,Karnataka,219,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-01,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,KARNATAKA,2023,6,188451
2023-06-01,2023-06-07,8icvx,267219143403,267219143403_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,14.52000000000000,5.00,533103,Andhra Pradesh,305,0.000000000000000000,0.00000000000000,76,0,1,0.0,2023-06-14,1.050000,72.3809523809524,13.028571428571428,305,290.4761904761905,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-24,8icvx,938830100284,938830100284_1,rto,2023-05-24,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,15.48000000000000,5.00,505209,Telangana,325,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-02,1.050000,99.0476190476190,17.828571428571426,325,309.5238095238095,TELANGANA,2023,6,188451
2023-05-01,2023-05-23,8icvx,767857136385,767857136385_1,rto,2023-05-23,AFLOAT,Gujarat,383315,West Bengal,733130,24ABVFA4063H1ZA,500720,13.24000000000000,5.00,733134,West Bengal,278,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-01,1.050000,61.9047619047619,11.142857142857142,278,264.7619047619048,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-20,8icvx,283908393047,283908393047_1,rto,2023-06-21,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,540710,15.34000000000000,5.00,245201,Uttar Pradesh,322,0.000000000000000000,0.00000000000000,106,0,1,0.0,2023-06-28,1.050000,100.9523809523810,18.171428571428570,322,306.6666666666666,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-05-31,8icvx,653264957707,653264957707_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,5407,15.10000000000000,5.00,524307,Andhra Pradesh,317,0.000000000000000000,0.00000000000000,102,0,1,0.0,2023-06-09,1.050000,97.1428571428571,17.485714285714284,317,301.9047619047619,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-28,8icvx,758152358120,758152358120_1,Return,2023-05-28,AFLOAT,Gujarat,383315,Tamil Nadu,625531,24ABVFA4063H1ZA,5407,18.24000000000000,5.00,625531,Tamil Nadu,383,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-04,1.050000,99.0476190476190,17.828571428571426,383,364.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-01,8icvx,784255663471,784255663471_1,rto,2023-06-01,AFLOAT,Gujarat,383315,Telangana,503001,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,503235,Telangana,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-08,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,TELANGANA,2023,6,188451
2023-06-01,2023-06-20,8icvx,399245462053,399245462053_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,15.24000000000000,5.00,502278,Telangana,320,0.000000000000000000,0.00000000000000,82,0,1,0.0,2023-06-25,1.050000,78.0952380952381,14.057142857142855,320,304.7619047619048,TELANGANA,2023,6,188451
2023-05-01,2023-05-25,8icvx,537870522112,537870522112_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,533124,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-03,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-08,8icvx,802894447029,802894447029_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,502325,Telangana,300,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-23,1.050000,60.9523809523810,10.971428571428570,300,285.7142857142857,TELANGANA,2023,6,188451
2023-06-01,2023-06-14,8icvx,536244167564,536244167564_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,284405,Uttar Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-19,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,UTTAR PRADESH,2023,6,188451
2023-05-01,2023-05-30,8icvx,562115645145,562115645145_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Puducherry,605502,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,605502,Puducherry,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-05,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,PONDICHERRY,2023,6,188451
2023-05-01,2023-05-26,8icvx,859346381578,859346381578_1,rto,2023-05-26,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,508213,Telangana,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-03,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,TELANGANA,2023,6,188451
2023-06-01,2023-06-11,8icvx,434337052089,434337052089_1,rto,2023-06-11,AFLOAT,Gujarat,383315,West Bengal,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,700056,West Bengal,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-20,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-15,8icvx,106121054688,106121054688_1,rto,2023-06-15,AFLOAT,Gujarat,383315,West Bengal,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,713302,West Bengal,218,0.000000000000000000,0.00000000000000,0,64,1,0.0,2023-06-24,1.050000,60.9523809523810,10.971428571428570,282,268.5714285714286,WEST BENGAL,2023,6,188451
2023-05-01,2023-05-31,8icvx,249144243777,249144243777_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Chhattisgarh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,495117,Chhattisgarh,218,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-15,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,CHHATTISGARH,2023,6,188451
null,2023-06-03,8icvx,662171858450,662171858450_1,Cancelled,2023-06-04,AFLOAT,Gujarat,383315,Andhra Pradesh,521333,24ABVFA4063H1ZA,500720,12.82000000000000,5.00,521333,Andhra Pradesh,269,0.000000000000000000,0.00000000000000,62,0,1,null,2023-06-04,1.050000,59.0476190476190,10.628571428571428,269,256.1904761904762,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-06,8icvx,532110837644,532110837644_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Bihar,801103,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,801103,Bihar,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-12,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,BIHAR,2023,6,188451
2023-06-01,2023-06-17,8icvx,845638548108,845638548108_1,Return,2023-06-17,AFLOAT,Gujarat,383315,West Bengal,733103,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,733103,West Bengal,293,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-25,1.050000,84.7619047619048,15.257142857142856,293,279.0476190476190,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-21,8icvx,615414395260,615414395260_1,rto,2023-06-21,AFLOAT,Gujarat,383315,Telangana,509131,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,509130,Telangana,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-28,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,TELANGANA,2023,6,188451
